model;question;answer;similarity_score
HIT-TMG/KaLM-embedding-multilingual-mini-v1;İki kişinin [ad, yaş, boy] bilgilerini içeren bir veri yapısı oluşturun.;Bir zamanlar destansı bir yolculuğa çıkmaya karar veren cesur bir prens varmış. Ne pahasına olursa olsun, krallığını kurtarmaya kararlıydı. Uzun ve tehlikeli bir yolun ardından sonunda ejderhanın şatosuna ulaştı ve onu katleterek sevgili krallığını kötülükten kurtardı. Bir kahraman olarak selamlandı ve ünü tüm topraklara yayıldı.;0.4543118
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Bu soruna alternatif bir çözüm önerin  John işine odaklanmakta güçlük çekiyor;Evet;0.3355942
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Aşağıdaki yiyecek türlerinin üç ana bileşenini listeleyin.  tacolar;b>1 ve a^b'nin 399'dan küçük olası en büyük değer olduğunu tatmin eden a ve b iki pozitif tamsayıyı bulmak için, 399'dan küçük tamsayıların çeşitli güçlerini dikkate alarak ilerleyebiliriz. 399'dan küçük en büyük tam kare 19^'dir. 2=361 ve 399'dan küçük en büyük mükemmel küp 7^3=343'tür. Herhangi bir mükemmel dördüncü kuvvet zaten bir kare olduğundan, doğrudan 399'dan küçük en büyük beşinci kuvvete, yani 3^5=243'e atlayabiliriz. Benzer şekilde, altıncı kuvvet ve sonrası için, zaten tam kareler veya küpler olarak dahil edilmiş olacakları için ileri atlayabiliriz. 399'dan küçük en büyük mükemmel güç böylece 19^2=361'dir ve a ve b'nin toplamı 19+2=21'dir.;0.42575777
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Girişteki duygunun tersi nedir? Duygu: Üzüntü;1. Sizce ABD'deki en popüler modern moda akımı nedir? 2. Modaya uygun kabul edilen yeni kıyafetleri ne sıklıkla satın alırsınız? 3. Moda ürünleri için genellikle hangi mağazalardan/web sitelerinden alışveriş yaparsınız? 4. Moda tarzınıza hangi parçaların uyacağına nasıl karar veriyorsunuz? 5. Başka ülkelerdeki moda trendlerini takip ediyor musunuz? 6. Geçmişten en çok hangi moda trendlerini özlüyorsunuz? 7. Genellikle moda trendlerini takip etmek için makyaj yapar mısınız? 8. Çevrimiçi etkileyicilerin yeni moda trendlerini bulmada yardımcı olduğunu düşünüyor musunuz? 9. Satın aldığınız kıyafetlerin belli bir imajı temsil etmesi mi gerekiyor? 10. Önümüzdeki yıllarda moda trendlerinin değişeceğini düşünüyor musunuz?;0.39434576
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Verilen konu etrafında dönen felsefi bir soru oluşturun.  Dostluk;Aromatik;0.39112172
HIT-TMG/KaLM-embedding-multilingual-mini-v1;ABD Dağ Saati diliminde bulunan üç eyaleti adlandırmanız gerekir.;1. Kirlilik problemini tanıtın ve kaynaklarını açıklayın. 2. İnsan sağlığı, çevre ve ekonomi üzerindeki olumsuz etkilerini tartışabilecektir. 3. Karbon emisyonlarını azaltmak ve hava kalitesini iyileştirmek için mevcut çabaları tanımlayın. 4. Bireylerin sürdürülebilir seçimler yaparak nasıl yardımcı olabileceğini açıklayın. 5. Çevre dostu uygulamaların faydalarını özetler.;0.39551082
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Bir çift spor ayakkabı tasarlayın.;Yalnız günler, Gözyaşı dolu geceler, Yıldızlar ve güneş, Parlıyor sanki benim gücümmüş gibi.;0.44625372
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Bir cümle alın ve buna dayalı bir reklam sloganı bulun.  Bağlı kalın;Duygu: Olumlu;0.5215757
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Bilgisayar biliminde bir değişkenin ne olduğunu açıklamak için bir analoji oluşturun.;Omuzlar çökük, baş aşağı Ayaklar ağır, zihin bulanık Zor bir durum bedelini öder Ama inancını ortadan kaldırmayacaktır. Yüreğinin kederi gözlerini yaşartır Ama cesareti sınır tanımaz Mücadele ediyor olabilir ama güçlü duruyor Yeni keşfettiği bir bilgelikle. Gecenin karanlığı çok geçmeden sürer Her ne kadar kontrolünü kaybettiğini hissetse de Yakında şafak sökecek ve zaman, amacının gelecekle yüzleşme isteği olduğunu söyleyecektir.;0.49159977
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Olumlu bir tutum elde etmek için kullanılabilecek beş stratejinin bir listesini oluşturun.;"""Fizik yasalarına meydan okuyor gibiydi"" ve ""Gözlerimin gördüğü en etkileyici şey"" abartma örnekleridir.";0.54297304
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Aşağıdaki makale için akılda kalıcı ve esprili bir başlık bulun.  CNN'in siyasi televizyon reklamcılığı danışmanı, 2008 seçimlerini etkilemenin maliyetinin 3 milyar doları geçebileceğine inanıyor.;İklim değişikliği ile ilgili en önemli sorunlardan biri atmosferde artan sera gazı seviyeleridir. Bu gazlar ısıyı hapseder ve sıcaklıkların yükselmesine neden olarak daha aşırı hava olaylarına ve yükselen deniz seviyelerine yol açar. Bu, dünya çapındaki ekosistemler üzerinde yıkıcı bir etkiye sahip olabilir, türlerin kitlesel olarak yok olmasına, habitatların yok olmasına ve diğer olumsuz sonuçlara neden olabilir.;0.3326135
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Aşağıdaki kelimeleri kullanarak bir kelime oyunu oluşturun: Kuş, tekne, kıyı.;Papağanların konuşulan kelimeleri ve diğer sesleri ne kadar doğru bir şekilde kopyalayabildikleri dikkat çekicidir.;0.5731608
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Aşağıdaki cümleye karşılık gelen şiirsel bir ses aygıtı atayın.  Nazik gelgit kıyıya vurdu.;"Bir organik gıda şirketi için uygun bir logo, arka planda bir güneş patlaması ve ön planda stilize bir ""O"" harfi içerebilir. Güneş patlaması, güneşi ve gıdada kullanılan doğal, organik bileşenleri simgeleyen sarı bir merkez ile çok renkli olabilir. Çevreyi ve sürdürülebilirlik taahhüdünü sembolize etmek için ""O"" harfi yeşil renkte yapılabilir. Son bir dokunuş olarak, logoya kalın, klasik bir yazı tipiyle ""Organik Gıda"" veya ""Organik"" kelimeleri eklenebilir.";0.33456868
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Bir şirketin başvuranın problem çözme yeteneğini değerlendirmek için kullanabileceği dört soru önerin.;Profesyonel bir portföy oluşturmak, becerilerinizi ve başarılarınızı sergileyen temsili örneklerin dengeli bir karışımını oluşturmayı içerir. Önemli bir ilk adım, bir portföy platformu seçmektir. Platform seçildikten sonra, deneyiminize üst düzey bir genel bakış sağlamak için bir profil sayfası oluşturun. Bir sonraki adım, özgeçmiş, ön yazı, çalışma örnekleri, tavsiye mektupları, sertifikalar, ödüller ve diğer ilgili materyaller gibi dahil etmek istediğiniz öğe türlerini belirlemektir. Öğeleri derledikten sonra, bir görüntüleyen kişinin sayfada kolayca gezinebilmesi ve başarınızı, uzmanlığınızı ve kariyer vurgularınızı hızlı bir şekilde anlayabilmesi için bunları düzenleyin. Portföyü en son başarılarınızla güncel tutmak da önemlidir. Son olarak, profesyonel bir vesikalık fotoğraf eklemeyi ve portföyü kişisel tarzınızı ve markanızı yansıtacak şekilde tasarlamayı düşünün. Portföy tasarımından memnun kaldığınızda, profesyonel bağlantılarınız ve ağlarınızla paylaştığınızdan emin olun.;0.3872642
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Pasta yapmak için ayrıntılı bir yaratıcı tarif sağlayın;Fotosentez sırasında bitkiler, glikoz ve oksijen oluşturmak için güneş ışığını ve karbondioksiti kullanır. Güneş ışığı su moleküllerini ve karbondioksiti parçalamak için kullanılır. Bu işlem, bitki tarafından enerji için kullanılan glikozu oluşturur ve oksijen atmosfere salınır. Bu süreç, dünyadaki yaşamın devamı için gereklidir.;0.33933562
HIT-TMG/KaLM-embedding-multilingual-mini-v1;İnternetin toplum üzerindeki etkisini tartışın.;Kendinden emin konuşuyorlar.;0.5568737
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Telif hakkı yasasının arkasındaki yasal ilke nedir?;Ülkeler hakkında bilgi depolayan bir sözlük oluşturmak için bir Python programı yazın. Sözlükte anahtar olarak ülke adları ve değer olarak üç dizelik bir liste bulunmalıdır - nüfus, km2 cinsinden alan ve para birimi kodu.;0.3878676
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Pembe olan bir şey söyle.;C programlama için bazı faydalı web siteleri arasında Stack Overflow, Geeks for Geeks, Codecademy, Cprogramming.com ve OpenGenus yer alır. Bu web sitelerinin tümü, C programlamayı öğrenmek veya tazelemek için harika kaynaklar sağlar.;0.36839086
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Hipotez bir ifade midir yoksa soru mudur?;Yanlış, Adolf Hitler Almandı.;0.4860907
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Aşağıdakileri hesaplayın: 2+3;Sahte haberler, medya ve dijital kanallar aracılığıyla yayılan, genellikle fikirleri etkilemek, kafa karışıklığı yaratmak ve belirli bir gündemi teşvik etmek için oluşturulan bir tür yanlış bilgidir. Sahte haberler yanlış veya yanıltıcı bilgiler içerebilir ve çoğu zaman gerçek habermiş gibi görünür. Sosyal medya ve diğer dijital platformlar, yalan haberlerin yayılmasını kolaylaştırarak bilgilerin doğruluğunun doğrulanmasını zorlaştırabilir.;0.37175408
HIT-TMG/KaLM-embedding-multilingual-mini-v1;URL kodlaması ile base64 kodlamasını karşılaştırın ve karşılaştırın;Marvel Sinematik Evreninden popüler bir karakter, Tony Stark olarak da bilinen Demir Adam'dır. Demir Adam, ilk üç Demir Adam filminin kahramanıydı ve Yenilmezler ve Örümcek Adam: Eve Dönüş de dahil olmak üzere diğer birkaç Marvel filminde yer aldı. Keskin zekası ve ileri teknolojisi ile tanınır.;0.37630895
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Verilen iki nesneyi karşılaştırın ve karşılaştırmanın kısa bir açıklamasını yapın.  Nesne 1: Elma Nesne 2: Turuncu;Kedi arka bahçede eğleniyordu.;0.33471382
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Sihirli bir yetenek için yaratıcı bir açıklama yazın.;Pozitif;0.4394892
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Okul için çalışmayı geliştirmenin en iyi yolunu tartışan iki kişi arasında bir diyalog oluşturun.;Güzellik hayatın içinde boldur.;0.49350214
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Tıbbi görüntülemedeki gelişmeler hakkındaki bu makaleyi özetleyin. Tıbbi görüntüleme teknolojisine yönelik araştırmalar son on yılda muazzam bir ilerleme kaydetti. Bu, tıp pratisyenlerinin hastalıkları ve durumları her zamankinden çok daha yüksek doğrulukla teşhis etmelerini sağladı, böylece riskli ve maliyetli invaziv prosedürlere olan ihtiyacı önemli ölçüde azalttı.;Bir zamanlar, dağın eteğindeki küçük bir köyde yaşayan Sam adında cesur bir genç varmış. Köydeki herkes Sam'e baktı ve onun cesur ve cesur bir çocuk olduğunu biliyordu. Bir gün dağın üzerinden büyük bir fırtına geldi ve köydeki neredeyse tüm ekinleri ve evleri yok etti. Köylüler, Sam'den dağa çıkıp fırtınanın kaynağını bulmasını istediler, böylece onu durdurup köyü kurtarabileceklerdi. Sam korkmuştu ama bir şeyler yapması gerektiğini biliyordu. Birkaç malzeme aldı ve dağa doğru yolculuğuna başladı. Yol boyunca birçok tehlikeyle karşılaştı ve çok fazla korkuyla karşılaştı. Ama Sam cesurdu ve köyü kurtarmaya kararlı bir şekilde devam etti. Sonunda dağın zirvesine ulaştı ve eski bir kaleye girdi. İçinde fırtınayı yaratan korkunç bir yaratık buldu. Sam, yaratıkla cesurca yüzleşti ve ondan fırtınayı durdurmasını istedi. Yaratık kabul etti ve fırtınayı durdurarak köyü kurtardı. Köylüler çok mutlu oldular ve Sam'e gösterdiği kahramanca çaba için teşekkür ettiler. Cesaretini ve cesaretini kutladılar ve köyü kurtardığı için onu övdüler. O andan itibaren Sam, köyün cesur kahramanı olarak tanındı.;0.34125623
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Amerika Birleşik Devletleri'ndeki en yüksek nüfusa sahip ilk 5 şehri listeleyin.;Borsa, yatırımcıların halka açık şirketlerin hisselerini alıp satabilecekleri bir finansal piyasadır. Yatırımcılar, halka açık bir şirkette mülkiyet birimleri olan hisse senetlerini alıp satarlar. Hisse senedi fiyatları yükseldiğinde yatırımcılar kar eder ve hisse senedi fiyatları düştüğünde yatırımcılar zarar görebilir. Bir hisse senedinin fiyatları, alıcılar ve satıcılar tarafından belirlenen borsada arz ve talep tarafından belirlenir. Şirketler ayrıca daha fazla sermaye toplamak ve hisse senedi fiyatlarını yükseltmek için ikincil hisse senedi adı verilen ek hisseler ihraç edebilir ve satabilirler.;0.30339605
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Veri bilimcisi olarak bir işe başvurmak için bir ön yazı oluşturun.;Bana buzdolabından soğuk bir içecek getirir misin?;0.42612872
HIT-TMG/KaLM-embedding-multilingual-mini-v1;LGBTQ+ topluluğunun birkaç üyesini adlandırın;Birim test stratejisinin amacı, yazılımı doğru çıktı için test edilebilecek daha küçük birimlere bölerek yazılımın kalitesini ve doğruluğunu sağlamaktır. Bu, bireysel birimleri beklenen sonuçlara göre test eden ve böylece yazılımdaki olası hataları belirleyen bir otomasyon süreci aracılığıyla yapılır. Birim testi, geliştirme sürecinin kritik bir bileşenidir ve yazılımın hatasız olmasını ve amaçlandığı gibi performans göstermesini sağlar.;0.375217
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Bu bileşik cümleyi böl  Bu çakı hafif ama çok sağlam ve dayanıklıdır.;Avrupa Birliği ile ilgili aşağıdakilerden hangisi doğrudur? A. 27 üye ülkenin siyasi ve ekonomik birliğidir B. 28 üye ülkenin siyasi ve ekonomik birliğidir C. 29 üye ülkenin siyasi ve ekonomik birliğidir D. 30 ülkenin siyasi ve ekonomik birliğidir üye ülkeler Cevap: A. 27 üye ülkenin siyasi ve ekonomik birliğidir.;0.34176493
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Verilen cümleyi alın ve gelecek zamanı kullanarak yeniden yazın  Deney yapıldı.;Kitapçının Temmuz ayında indirim yaptığı günler 5, 10, 15, 20, 25 ve 30 Temmuz'dur. Ayakkabıcının Temmuz ayında indirim yaptığı günler ise 3, 9, 15, 21 ve 27 Temmuz'dur. her iki listede de sadece 1 gün.;0.50152355
HIT-TMG/KaLM-embedding-multilingual-mini-v1;'Kılık değiştirmiş bir nimet' ifadesinin anlamını yorumlayın.;Sosyal medya kullanımı, iletişimi kolaylaştırmaktan topluluklar içinde bölünmeler yaratmaya kadar uzanan çeşitli uygulamalarıyla toplumu hem olumlu hem de olumsuz olarak derinden etkilemektedir.;0.38471273
HIT-TMG/KaLM-embedding-multilingual-mini-v1;Belirli bir öğe grubunu kategorilere ayırın.  Tereyağı, yumurta, peynir, portakal suyu;Yapay Zeka ile Dünyada Devrim Yaratmak: Yapay Zekanın Potansiyelini Ortaya Çıkarmak;0.49057716
Alibaba-NLP/gte-multilingual-base;İş yerindeki bir grup için bir ekip oluşturma etkinliği oluşturun.;Spam e-postaları önlemek için iyi bir spam filtresi kullanmalı, e-posta adresinizi güvenilmeyen kaynaklara vermekten kaçınmalı, ikincil veya tek kullanımlık bir e-posta adresi ayarlamalı, birden çok e-posta adresi kullanmalı ve şüpheli e-posta mesajlarına karşı dikkatli olmalısınız.;0.765202
Alibaba-NLP/gte-multilingual-base;Dünyanın en kalabalık 8 ülkesini nüfuslarıyla eşleştirin.  Çin - 1,4 milyar ABD - 330 milyon Hindistan - 1,3 milyar Endonezya - 270 milyon Brezilya - 210 milyon Pakistan - 220 milyon Nijerya - 200 milyon Bangladeş - 165 milyon;Duyguları sınıflandırmada yardımcı olabilecek iki özellik, yüz ifadeleri ve beden dilidir. Gülümseme veya gülme gibi yüz ifadeleri mutluluğu, çatık kaşlar ve aşağı dönük dudaklar ise üzüntüyü gösterebilir. Aynı şekilde, açık ve rahat bir duruş, hafif hareketler ve baş sallama gibi beden dili mutluluğu çağrıştırabilirken, kambur omuzlar ve yavaş hareketler tam tersini gösterebilir.;0.83775944
Alibaba-NLP/gte-multilingual-base;Çikolatanın tadını nasıl tarif edersiniz?;1989'da Berlin Duvarı'nın yıkılışı, Soğuk Savaş'ın sonunu ve Doğu ile Batı Almanya'nın barışçıl bir şekilde yeniden birleşmesini işaret ediyordu. Soğuk Savaş'ın sona ermesi, tarihte önemli bir dönüm noktasıydı ve Doğu Avrupa'da demokrasinin eski Komünist ülkelere yayılmasıyla bugün olduğu gibi dünyanın şekillenmesine yardımcı olan bir demokratikleşme dalgasını başlattı.;0.7964423
Alibaba-NLP/gte-multilingual-base;Instagram'da bir kozmetik markası için hedefli bir gönderi oluşturun.;1. Bahçe alanını en üst düzeye çıkarmak için yükseltilmiş yataklar veya teraslar 2. Toprak verimliliğini desteklemek için gübreleme alanı 3. Erişim kolaylığı sağlamak için yollar 4. Sulama olarak kullanmak için yağmur suyu toplama sistemi 5. Sebze, bitki ve çiçeklerle donatılmış yetiştirme alanı;0.8133278
Alibaba-NLP/gte-multilingual-base;Bir barok sanat tarzı söyleyin.;"Genetiği değiştirilmiş (GM) gıdalar hakkındaki tartışmalar, çevresel etkilerden potansiyel sağlık tehlikelerine kadar değişen endişelerle yıllardır devam etmektedir. Taraftarlar, mahsul verimini artırma ve zararlılara ve hastalıklara karşı daha fazla direnç oluşturma fırsatlarının, GDO'lu mahsulleri sürekli artan küresel nüfusa ayak uydurmak için uygun bir çözüm haline getirdiğini savunuyorlar. Ancak diğerleri, daha yüksek alerjenlik, besin içeriğindeki değişiklikler ve olası antibiyotik direnci gibi sorunlar dahil olmak üzere GDO'lu gıdalarla ilişkili potansiyel sağlık risklerinin altını çiziyor. GDO'lu mahsullerin desteklenmesinde ileri sürülen temel argümanlardan biri, tarımsal üretimde verim çıktılarını artırmamızı sağlamasıdır. Çiftçiler, mahsulleri hastalığa dayanıklılık veya hızlı büyüme yetenekleri gibi yeni nitelikler içerecek şekilde tasarlayarak, daha az araziye yönelmek zorunda kalırken üretebilecekleri gıda miktarını artırabilirler. Bu, küresel nüfus arttıkça özellikle önemlidir; Sınırlı kaynaklar ve tarımsal alanlar göz önüne alındığında, GDO'lu gıda, tarımsal sistemimizi önemli ölçüde genişletmek zorunda kalmadan herkesi beslemenin bir yolu olabilir. Potansiyel faydalarına rağmen, özellikle insan sağlığı üzerindeki etkileri olmak üzere GDO'lu gıdalarla ilgili riskler de vardır. Bazı araştırmalar, GDO'lu gıdaların belirli kişiler için alerjik etkileri olabileceğini öne sürdü; örneğin, genetik modifikasyon yoluyla ortaya çıkan belirli özellikler, bireylerin alerjisi olan maddelerin üretilmesine yol açabilir. Ek olarak, araştırmalar, GDO'lu gıdaların besin içeriğinde değişiklikler olabileceğini, çünkü üretimlerinde belirli özelliklerin diğerlerine göre optimize edilebileceğini öne sürüyor. Son olarak, örneğin viral direnç için belirli genlerin dahil edilmesi, insanlarda antibiyotik direncinin yayılmasına yol açabilir. Genel olarak, GDO'lu gıdalar hakkındaki tartışma, potansiyel yararları ve riskleri ile ilgili birçok soruyu gündeme getiriyor. Artan mahsul verimi ve zararlılara ve hastalıklara karşı direnç vaadi çekici olsa da, insan sağlığı üzerindeki potansiyel etkileri hafife alınmamalıdır. GDO'lu gıdaların avantajlarını ve dezavantajlarını tam olarak anlamak için, çevresel ve sağlık etkilerini değerlendirmek üzere araştırma yapılmalı ve ancak o zaman küresel gıda üretimine sürdürülebilir bir çözüm olarak fizibilitesini belirlemek için bilinçli bir karar verilebilir.";0.76293004
